service_area,ldca_name,sdca_name,sdca_code,,Landline Numbering
UPW,KOTDWARA,JOSHIMATH-I,1389,,
UPW,KOTDWARA,LANSDOWN-I,1386,,
UPW,KOTDWARA,LANSDOWN-II (KOTDWARA),1382,,
UPW,KOTDWARA,JOSHIMATH-II (BADRINATH),1381,,
UPW,UTTARKASHI,PARTAPNAGAR,1379,,
UPW,UTTARKASHI,DEOPRAYAG-I,1378,,
UPW,UTTARKASHI,BHATWARI-I (GANGOTRI),1377,,
UPW,UTTARKASHI,TEHRI,1376,,
UPW,UTTARKASHI,RAJGARHI,1375,,
UPW,UTTARKASHI,BHATWARI-I (UTTARKASHI),1374,,
UPW,UTTARKASHI,PUROLA,1373,,
UPW,KOTDWARA,CHAMOLI,1372,,
UPW,UTTARKASHI,DUNDA,1371,,
UPW,UTTARKASHI,DEOPRAYAG-II (JAKHOLI),1370,,
UPW,KOTDWARA,PAURI-I,1368,,
UPW,KOTDWARA,UKHIMATH (GUPTKASHI),1364,,
UPW,KOTDWARA,KARAN PRAYAG,1363,,
UPW,DEHRADUN,CHAKRATA (DAKPATHER),1360,,
UPW,KOTDWARA,LANSDOWN-III (SYUNSI),1348,,
UPW,KOTDWARA,PAURI-II (BUBAKHAL),1346,,
UPW,BIJNORE,BIJNORE-II (CHANDPUR),1345,,
UPW,BIJNORE,DHAMPUR,1344,,
UPW,BIJNORE,NAGINA,1343,,
UPW,BIJNORE,BIJNORE-I,1342,,
UPW,BIJNORE,NAJIBABAD,1341,,
UPW,SAHARANPUR,DEOBAND,1336,,
UPW,SAHARANPUR,ROORKEE-II (HARDWAR),1334,,
UPW,SAHARANPUR,ROORKEE-I,1332,,
UPW,SAHARANPUR,NAKUR (GANGOH),1331,,
HA,NARNAUL,MOHINDERGARH,1285,,
HA,NARNAUL,BAWAL,1284,,
HA,NARNAUL,NARNAUL,1282,,
HA,NARNAUL,JATUSANA,1281,,
HA,ROHTAK,BAHADURGARH,1276,,
HA,GURGAON,PALWAL,1275,,
HA,NARNAUL,REWARI,1274,,
HA,GURGAON,FEROJPUR,1268,,
HA,GURGAON,NUH,1267,,
HA,SONIPAT,GOHANA,1263,,
HA,ROHTAK,ROHTAK,1262,,
HA,NARNAUL,KOSLI,1259,,
HA,ROHTAK,KALANAUR,1258,,
HA,ROHTAK,MEHAM,1257,,
HA,ROHTAK,SIWANI,1255,,
HA,ROHTAK,BAWANIKHERA,1254,,
HA,ROHTAK,TOHSHAM,1253,,
HA,ROHTAK,LOHARU,1252,,
HA,ROHTAK,JHAJJAR,1251,,
HA,ROHTAK,CHARKHIDADRI,1250,,
UPW,MEERUT,SARDHANA,1237,,
UPW,MEERUT,BAGHPAT-II (BARAUT),1234,,
UPW,MEERUT,MAWANA,1233,,
UPW,GHAZIABAD,MODINAGAR,1232,,
AP,VISAKHAPATNAM,VISAKHAPATNAM,891,,
AP,RAJAHMUNDRI,KAKINADA,884,,
AP,RAJAHMUNDRI,RAJAHMUNDRI,883,,
AP,KARIMNAGAR,KARIMNAGAR,878,,
AP,CHITTOOR,TIRUPATHI,877,,
AP,WARANGAL,WARANGAL,870,,
AP,VIJAYAWADA,VIJAYAWADA,866,,
AP,GUNTUR,GUNTUR,863,,
AP,NELLORE,NELLORE,861,,
KT,HUBLI,HUBLI,836,,
MH,PANJI,PANJI,832,,
KT,BELGAUM,BELGAUM,831,,
KT,DAKSHIN KANADA (MANGALORE),MANGALORE,824,,
KT,MYSORE,MYSORE,821,,
KT,DAKSHIN KANADA (MANGALORE),UDUPI,820,,
KT,TUMKUR,TUMKUR,816,,
MP,DURG,DURG,788,,
MP,RAIPUR,RAIPUR,771,,
MP,JABALPUR,JABALPUR,761,,
MP,BHOPAL,BHOPAL,755,,
MP,GWALIOR,GWALIOR,751,,
RJ,BUNDI,BUNDI,747,,
RJ,KOTA,LADPURA  (KOTA),744,,
MP,UJJAIN,UJJAIN,734,,
MP,KHANDWA,KHANDWA,733,,
MP,INDORE,INDORE,731,,
MH,AKOLA,AKOLA,724,,
MH,AMRAVATI,AMRAVATI,721,,
MH,NAGPUR,NAGPUR,712,,
OR,BERHAMPUR,BERHAMPUR,680,,
OR,BHUBANESWAR (PURI),BHUBANESHWAR,674,,
OR,CUTTACK,CUTTACK,671,,
OR,SAMBALPUR,SAMBALPUR,663,,
OR,SUNDARGARH (ROURKELA),ROURKELA,661,,
BR,JAMSHEDPUR,JAMSHEDPUR,657,,
BR,RANCHI,RANCHI,651,,
BR,BHAGALPUR,BHAGALPUR,641,,
BR,GAYA,GAYA,631,,
BR,MUZAFFARPUR,MUZAFFARPUR,621,,
BR,PATNA,PATNA,612,,
UPW,RAMPUR,RAMPUR,595,,
UPW,MORADABAD,MORADABAD,591,,
UPW,BAREILLY,BAREILLY,581,,
UPW,ALIGARH,ALIGARH,571,,
UPW,MATHURA,MATHURA,565,,
UPW,AGRA,AGRA,562,,
UPE,GORAKHPUR,GORAKHPUR,551,,
UPE,GHAZIPUR,GHAZIPUR,548,,
UPE,VARANSI,VARANSI,542,,
UPE,RAIBAREILLY,RAIBARELI,535,,
UPE,ALLAHABAD,ALLAHABAD,532,,
UPE,LUCKNOW,LUCKNOW,522,,
UPE,UNNAO,UNNAO,515,,
UPE,KANPUR,KANPUR,512,,
KL,CANNANORE,CANNANORE,497,,
KL,CALICUT (KOZHIKODE),BADAGARA,496,,
KL,CALICUT (KOZHIKODE),CALICUT,495,,
KL,CALICUT (KOZHIKODE),TIRUR,494,,
KL,PALGHAT,PALGHAT,491,,
KL,CANNANORE,TELLICHERRY,490,,
KL,TRICHUR,TRICHUR,487,,
KL,ERNAKULAM,MUVATTUPUZHA,485,,
KL,ERNAKULAM,ERNAKULAM,484,,
KL,CALICUT (KOZHIKODE),MANJERI,483,,
KL,KOTTAYAM,KOTTAYAM,481,,
KL,TRICHUR,IRINJALAKUDA,480,,
KL,ALLEPPY,MAVELIKKARA,479,,
KL,ALLEPPY,SHERTALLAI,478,,
KL,ALLEPPY,ALLEPPEY,477,,
KL,QUILON,KARUNAGAPALLY,476,,
KL,QUILON,PUNALUR,475,,
KL,QUILON,QUILON,474,,
KL,THIRUVANANTHAPURAM,THIRUVANANTHAPURAM,471,,
KL,THIRUVANANTHAPURAM,ATTINGAL,470,,
KL,TIRUVALLA,TIRUVALLA,469,,
TN,TIRUNELVELLI,TIRUNELVELLI,462,,
TN,TUTICORIN,TUTICORIN,461,,
TN,MADURAI,MADURAI,452,,
TN,MADURAI,DINDIGUL,451,,
TN,THANJAVUR,KUMBAKONAM,435,,
TN,TRICHY,TRICHY,431,,
TN,SALEM,SALEM,427,,
TN,ERODE,ERODE,424,,
TN,OOTY,OOTACAMUND,423,,
TN,COIMBATORE,COIMBATORE,422,,
TN,COIMBATORE,TIRUPUR,421,,
TN,VELLORE,VELLORE,416,,
TN,PONDICHERY,PONDICHERRY,413,,
NE,MIZORAM (AIZWAL),AIZAWAL-I,389,,
NE,MANIPUR (IMPHAL),IMPHAL,385,,
NE,TRIPURA (AGARTALA),AGARTALA,381,,
AS,JORHAT,JORHAT,376,,
AS,TINSUKIA (DIBRUGARH),TINSUKHIA,374,,
AS,TINSUKIA (DIBRUGARH),DIBRUGARH,373,,
NE,MIZORAM (AIZWAL),LUNGLEH,372,,
NE,NAGALAND (KOHIMA),KOHIMA,370,,
NE,NAGALAND (KOHIMA),MOKOKCHUNG,369,,
NE,ARUNACHAL PRADESH (ZERO),PASSIGHAT,368,,
NE,MEGHALAYA (SHILLONG),SHILLONG,364,,
AS,GUWAHATI,GUWAHATI,361,,
NE,ARUNACHAL PRADESH (ZERO),ITANAGAR,360,,
WB,DARJEELING (SILIGURI),DARJEELING,354,,
WB,DARJEELING (SILIGURI),SILIGURI,353,,
WB,ASANSOL,DURGAPUR,343,,
WB,ASANSOL,BURDWAN,342,,
WB,ASANSOL,ASANSOL,341,,
BR,DHANBAD,DHANBAD,326,,
RJ,UDAIPUR,GIRWA (UDAIPUR),294,,
RJ,JODHPUR,JODHPUR (E),291,,
GJ,JAMNAGAR,JAMNAGAR,288,,
GJ,JUNAGARH,PORBANDER,286,,
GJ,JUNAGARH,JUNAGARH,285,,
GJ,RAJKOT,RAJKOT,281,,
GJ,BHAVNAGAR,BHAVNAGAR,278,,
GJ,NADIAD,NADIAD,268,,
GJ,VADODARA,VADODARA,265,,
GJ,SURAT,SURAT,261,,
GJ,VALSAD,VAPI,260,,
MH,JALGAON,JALGAON,257,,
MH,NASIK,NASIKCITY,253,,
MH,KALYAN,KALYAN,251,,
MH,KALYAN,BASSEIN,250,,
MH,AHMEDNAGAR,AHMEDNAGAR,241,,
MH,SANGLI,SANGLI,233,,
MH,KOLHAPUR,KOLHAPUR,231,,
MH,PUNE,KHADAKWASALA,230,,
MH,SHOLAPUR,SHOLAPUR,217,,
BY,MUMBAI,NAVI MUMBAI (TURBHE),215,,
MH,PUNE,CHINCHWAD,212,,
JK,SRINAGAR,SRINAGAR,194,,
JK,JAMMU,JAMMU,191,,
PB,PATHANKOT,PATHANKOT,186,,
HA,KARNAL,KARNAL,184,,
PB,AMRITSAR,AMRITSAR,183,,
PB,JALANDHAR,JALLANDHAR,181,,
HA,KARNAL,PANIPAT,180,,
HP,SHIMLA,SHIMLA,177,,
PB,PATIALA,PATIALA,175,,
PB,CHANDIGARH,CHANDIGARH,172,,
HA,AMBALA,AMBALA,171,,
PB,BHATINDA,BHATINDA,164,,
PB,LUDHIANA,LUDHIANA,161,,
PB,ROPAR,KHARAR,160,,
RJ,SRIGANGANAGAR,SRIGANGANAGAR,154,,
RJ,BIKANER,BIKANER (S),151,,
RJ,AJMER,AJMER,145,,
RJ,ALWAR,ALWAR,144,,
RJ,JAIPUR,JAIPUR,141,,
UPW,DEHRADUN,DEHRADUN,135,,
UPW,SAHARANPUR,SAHARANPUR,132,,
UPW,MUZAFFARNAGAR,MUZAFFAR NAGAR,131,,
HA,SONIPAT,SONIPAT,130,,
HA,GURGAON,FARIDABAD,129,,
HA,GURGAON,GURGAON,124,,
UPW,GHAZIABAD,HAPUR,122,,
UPW,MEERUT,MEERUT,121,,
UPW,GHAZIABAD,GHAZIABAD+DADRI,120,,
KT,BANGALORE,BANGALORE,80,,
GJ,AHMEDABAD,AHEMDABAD LOCAL,79,,
TN,CHENNAI,CHENNAI,44,,
AP,HYDERABAD,HYDERABAD LOC,40,,
WB,KOLKATA,KOLKATA,33,,
BY,MUMBAI,MUMBAI,22,,
MH,PUNE,PUNE,20,,
ND,NEW DELHI,NEW DELHI,11,,
